Category,Product Name,Price,Rating,Link,Ships From,Sold By,Discount,Image URL
kitchen,Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat (ISI certified,"₹1,049.00","('3.9 out of 5 stars', '26')",https://www.amazon.in/Amazon-Brand-Solimo-2000-Watt-certified/dp/B07VX71FZP/ref=zg_bs_g_kitchen_d_sccl_15/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-48%,https://m.media-amazon.com/images/I/410ZRlkc6AL.jpg
kitchen,Homestrap Set of 6 Non-Woven Printed Saree Cover/Cloth Storage/Wardrobe Organizer For Clothes with Transparent Window (Grey)(Shark Tank Featured) 45cmx33cmx22cm,₹349.00,"('4.0 out of 5 stars', '14')",https://www.amazon.in/Homestrap-Non-Woven-Organizer-Transparent-Featured/dp/B08LQRXXNB/ref=zg_bs_g_kitchen_d_sccl_16/257-6434182-2738106?psc=1,Amazon,HomeStrap,-46%,https://m.media-amazon.com/images/I/71zjvUApaRL._SX425_.jpg
kitchen,The Purple Tree Christmas Reindeer LED Curtain Lights -2.5 M (Pack of 1) Warm White,₹549.00,"('4.1 out of 5 stars', '13')",https://www.amazon.in/Purple-Tree-Christmas-Reindeer-Curtain/dp/B09HY1LWTF/ref=zg_bs_g_kitchen_d_sccl_17/257-6434182-2738106?psc=1,Amazon,The Purple Tree,-58%,https://m.media-amazon.com/images/I/51M+quNX+tL._SX342_.jpg
kitchen,Misamo Enterprise PVC Wall Hooks,₹189.00,"('4.1 out of 5 stars', '7')",https://www.amazon.in/Misamo-Enterprise-Bathroom-Hangings-Transparent/dp/B09SLQPK3T/ref=zg_bs_g_kitchen_d_sccl_18/257-6434182-2738106?psc=1,Amazon,MISAMO ENTERPRISE,-53%,https://m.media-amazon.com/images/I/61ihAmUosAL._SX425_.jpg
kitchen,Shalimar Premium Garbage Bags (Lavender Fragrance) Size 19 X 21 Inches (Medium) 120 Bags (4 Rolls) Dustbin Bag/Trash Bag - Black Color,₹299.00,"('4.5 out of 5 stars', '20')",https://www.amazon.in/Shalimar-Premium-Garbage-Medium-Rolls/dp/B07KT9Q54M/ref=zg_bs_g_kitchen_d_sccl_19/257-6434182-2738106?psc=1,Amazon,ETrade Online,-13%,https://m.media-amazon.com/images/I/71lXH8K7D9L._SX425_.jpg
kitchen,Trance 100% Waterproof Premium Cotton Feel Mattress Protector King Size,₹669.00,"('4.2 out of 5 stars', '29')",https://www.amazon.in/Trance-Home-Linen-Waterproof-Dustproof/dp/B01A57IV58/ref=zg_bs_g_kitchen_d_sccl_20/257-6434182-2738106?psc=1,Amazon,Trance Home Linen,-48%,https://m.media-amazon.com/images/I/51o4CGytTBL._SX425_.jpg
kitchen,Desidiya® Astronaut Galaxy Projector with Remote Control - 360° Adjustable Timer Kids Astronaut Nebula Night Light,₹981.00,"('3.9 out of 5 stars', '15')",https://www.amazon.in/DesiDiya%C2%AE-Astronaut-Galaxy-Projector-Control/dp/B0C73B4D1W/ref=zg_bs_g_kitchen_d_sccl_21/257-6434182-2738106?psc=1,Amazon,ELAAR Store,-84%,https://m.media-amazon.com/images/I/81d93FGEaJL._SX342_.jpg
kitchen,RYLAN Blue Dinner Set | 36 Pieces for Family of 6 | Microwave & Dishwasher Safe | Bone-Ash Free | Crockery Set for Dining & Gifting | Plates & Bowls | White(Plastic Materail),₹999.00,"('3.5 out of 5 stars', '243 ratings')",https://www.amazon.in/36-Microwave-Dishwasher-Bone-Ash-Crockery/dp/B0CST5DMMW/ref=zg_bs_g_kitchen_d_sccl_22/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-67%,https://m.media-amazon.com/images/I/71cfJtn7OXL._SX425_.jpg
kitchen,nutripro Copper Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars,"₹1,799.00","('4.2 out of 5 stars', '16')",https://www.amazon.in/NutriPro-Juicer-Mixer-Grinder-Smoothie/dp/B09J2SCVQT/ref=zg_bs_g_kitchen_d_sccl_23/257-6434182-2738106?psc=1,Amazon,Appliance E-shop,-64%,https://m.media-amazon.com/images/I/7152-mn8mKL._SX425_.jpg
kitchen,Wakefit Height Adjustable Hollow Fiber Sleeping Pillow with Zip |(White and Grey,₹878.00,"('4.3 out of 5 stars', '74')",https://www.amazon.in/Wakefit-Sleeping-Pillow-Set-27/dp/B07L6GZYDV/ref=zg_bs_g_kitchen_d_sccl_24/257-6434182-2738106?psc=1,Amazon,Wakefit Innovations Pvt Ltd,-23%,https://m.media-amazon.com/images/I/51oityumVSL._SX425_.jpg
kitchen,ALOXE Cosmetic Organizer Box Drawers Storage Plastic Stationary Box | Make Up Organiser For Women,₹198.00,"('4.0 out of 5 stars', '4')",https://www.amazon.in/ALOXE-Cosmetic-Organizer-Stationary-Organiser/dp/B0BLK9X25W/ref=zg_bs_g_kitchen_d_sccl_25/257-6434182-2738106?psc=1,Amazon,,-80%,https://m.media-amazon.com/images/I/71a0mwTxooL._SX425_.jpg
kitchen,Bajaj Immersion 1500 Watts Water Heater Rod | Nickel Plated Heating| Copper | ISI Certified | 2 Years Warranty | Silver,₹599.00,"('4.1 out of 5 stars', '42')",https://www.amazon.in/Bajaj-1500-Watt-Immersion-Heater-Plug/dp/B00ABMASXG/ref=zg_bs_g_kitchen_d_sccl_26/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-10%,https://m.media-amazon.com/images/I/51LHdd3h33L._SX425_.jpg
kitchen,Milton Euroline Go Electro 2.0 Stainless Steel Electric Kettle,₹799.00,"('3.9 out of 5 stars', '6')",https://www.amazon.in/Milton-Electric-Stainless-Kettle-Litres/dp/B091V8HK8Z/ref=zg_bs_g_kitchen_d_sccl_27/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-50%,https://m.media-amazon.com/images/I/61RxcY0R52S._SX425_.jpg
kitchen,Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420,₹149.00,"('3.9 out of 5 stars', '210')",https://www.amazon.in/Pigeon-Stovekraft-Plastic-Chopper-Blades/dp/B01LWYDEQ7/ref=zg_bs_g_kitchen_d_sccl_28/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-73%,https://m.media-amazon.com/images/I/51RXzjrUmkL._SX425_.jpg
kitchen,Amazon Basics Electric Egg Boiler | 3 Boiling Modes | Automatic Operation | Overheat Protection|75ml|Plastic|White,₹369.00,"('4.0 out of 5 stars', '5')",https://www.amazon.in/Electric-Automatic-Operation-Overheat-Protection/dp/B0BT1M24FN/ref=zg_bs_g_kitchen_d_sccl_29/257-6434182-2738106?psc=1,Amazon,,-43%,https://m.media-amazon.com/images/I/71tIWqrBr6L._SX425_.jpg
kitchen,Crompton Galaxy Decoration Copper USB Powered String Fairy Lights with 100 Led Light (10 Meters / 32 Feet,₹139.00,"('4.2 out of 5 stars', '6')",https://www.amazon.in/Crompton-Galaxy-Copper-String-Light/dp/B0BD43W4YP/ref=zg_bs_g_kitchen_d_sccl_30/257-6434182-2738106?psc=1,Amazon,ETrade Online,-80%,https://m.media-amazon.com/images/I/71qNPmdoEbL._SX425_.jpg
