Category,Product Name,Price,Rating,Link,Ships From,Sold By,Discount,Image URL
office,Parker Classic Gold Ball Pen| Ink Color - Blue | Gift For Employees | Leading Pen For Entrepreneurs,₹479.00,"('4.3 out of 5 stars', '7')",https://www.amazon.in/Parker-Classic-Gold-Ball-Pen/dp/B00LM4W1N2/ref=zg_bs_g_office_d_sccl_15/259-2455747-6887540?psc=1,Amazon,Cocoblu Retail,-20%,https://m.media-amazon.com/images/I/71rzb-oaO6L._SY355_.jpg
office,NEORAH — A5 - 2025 |512 Pages | DAILY Dated ACCOMPLISH Planner -HARD COVER | Includes Dated Yearly Layout | Monthly Layout |Weekly + 24hrs Hourly Layout | 365 Journal Daily Pages | 12 Month Budget | 12 Month Habit Tracker Wheel | Track Goals | Things to Do | Health | Priorities | Affirmations | Accomplishments | Gratitude Journal -12 Month Productivity Pro Planner Diary with Dates Size: (21.0 x 14.8 cm) | (After Glow) [STICKERS SOLD SEPERATELY],₹999.00,"('4.5 out of 5 stars', '852 ratings')",https://www.amazon.in/NEORAH-Customisable-Affirmations-Accomplishments-Productivity/dp/B0BLCVBQY9/ref=zg_bs_g_office_d_sccl_16/259-2455747-6887540?psc=1,Amazon,NEORAH,-25%,https://m.media-amazon.com/images/I/91ZHFEduJVL._SY450_.jpg
office,Latest TTD - Tirumala Tirupati Devasthanams 12 Sheets Calendar 2025 (New,₹360.00,"('4.5 out of 5 stars', '106 ratings')",https://www.amazon.in/Latest-TTD-Tirumala-Devasthanams-Multicolor/dp/B0CLS4MDDB/ref=zg_bs_g_office_d_sccl_17/259-2455747-6887540?psc=1,Amazon,Amazan-Deals,-16%,https://m.media-amazon.com/images/I/61ydBIfi10L._SY450_.jpg
office,amazon basics New Year Diary 2025 | Dated Diary | 314 Pages | Includes Personal Information Page,₹229.00,"('4.6 out of 5 stars', '4')",https://www.amazon.in/amazon-basics-Personal-Information-2025-2026/dp/B0DB1RMP9M/ref=zg_bs_g_office_d_sccl_18/259-2455747-6887540?psc=1,Amazon,Clicktech Retail Private Ltd,-69%,https://m.media-amazon.com/images/I/61j2nIUikgL._SY355_.jpg
office,Casio MJ-12D 150 Steps Check and Correct Desktop Calculator,₹440.00,"('4.5 out of 5 stars', '12')",https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V/ref=zg_bs_g_office_d_sccl_19/259-2455747-6887540?psc=1,Amazon,Cocoblu Retail,Not Available,https://m.media-amazon.com/images/I/611slw6gynL._SY355_.jpg
office,Unity Brand 3 Meter Multipurpose Double Sided Tape Heavy Duty - Adhesive Silicone Tape,₹238.00,"('4.5 out of 5 stars', '341 ratings')",https://www.amazon.in/Unity-Brand-Meter-Multipurpose-Double/dp/B0D9MC1177/ref=zg_bs_g_office_d_sccl_20/259-2455747-6887540?psc=1,Amazon,Clicktech Retail Private Ltd,-76%,https://m.media-amazon.com/images/I/71Ohyb4CRTL._SX342_.jpg
office,COI 2025 Table Calendar | Monthly Planner | Holiday Tracker Best Gift for Work | Home | Office WITH Stickers,₹199.00,"('5.0 out of 5 stars', '18 ratings')",https://www.amazon.in/COI-Calendar-Monthly-Planner-Stickers/dp/B0DM967BY3/ref=zg_bs_g_office_d_sccl_21/259-2455747-6887540?psc=1,Amazon,coi,-72%,https://m.media-amazon.com/images/I/61-0NFmb9bL._SY355_.jpg
office,Parker Latitude Matte Black Chrome Trim Ball Pen| Ink Color - Blue | Perfect For Gifting Purpose | Elite Pen For Professionals,₹187.00,"('4.2 out of 5 stars', '482 ratings')",https://www.amazon.in/Parker-Latitude-Matte-Black-Ball/dp/B0BRSY7G5W/ref=zg_bs_g_office_d_sccl_22/259-2455747-6887540?psc=1,Amazon,Cocoblu Retail,-15%,https://m.media-amazon.com/images/I/61oOiaZzYoL._SY355_.jpg
office,Classmate Pulse Single Subject Spiral Notebook - Pack of 4 | Unruled | 200 Pages | 24.0cm x 18.0cm | Attractive Cover Designs | Soft Cover |Notebooks for College Students,₹270.90,"('4.0 out of 5 stars', '1')",https://www.amazon.in/Classmate-Pulse-Notebook-180pages-Unruled/dp/B099S12DDV/ref=zg_bs_g_office_d_sccl_23/259-2455747-6887540?psc=1,Amazon,Cocoblu Retail,-15%,https://m.media-amazon.com/images/I/71NEMsKdpCL._SY355_.jpg
office,SATYAM KRAFT 5 Pcs Gift Wrapping Paper sheet,₹199.00,"('4.1 out of 5 stars', '515 ratings')",https://www.amazon.in/SATYAM-KRAFT-Wrapping-Valentine-Birthday/dp/B09C29SDNY/ref=zg_bs_g_office_d_sccl_24/259-2455747-6887540?psc=1,Amazon,SATYAM KRAFT®,-83%,https://m.media-amazon.com/images/I/71GHxFu9VOL._SY355_.jpg
office,YAJNAS White Board 1.5x2 feet Non Magnetic Double Sided White Board and Chalk Board,₹594.00,"('4.0 out of 5 stars', '14')",https://www.amazon.in/YAJNAS-Magnetic-Writing-Reverse-Surface/dp/B07Y85456D/ref=zg_bs_g_office_d_sccl_25/259-2455747-6887540?psc=1,Amazon,Cocoblu Retail,-80%,https://m.media-amazon.com/images/I/31D4iUUKEwL._SY355_.jpg
office,SNDIA 50 Pcs Key Tag Multicolor Keyring & Keychain With Name Tag Labels Assorted Keychain With Two Side Id Label And Split Ring For Office,₹199.00,"('4.2 out of 5 stars', '7')",https://www.amazon.in/SNDIA-Multicolor-Keyring-Keychain-Pack/dp/B077T3J55W/ref=zg_bs_g_office_d_sccl_26/259-2455747-6887540?psc=1,Amazon,SaiTech IT Private Limited (Since 2013),-92%,https://m.media-amazon.com/images/I/71kMiUbltCL._SY450_.jpg
office,Zesta 3D Cute Magnetic Book Mark Gifts for Book Lovers | Book Marks for Book Lovers | Bookmarks Aesthetic for Books | Cartoon Magnetic Bookmarks (Harry Potter,₹259.00,"('4.0 out of 5 stars', '278 ratings')",https://www.amazon.in/Zesta-Accessories-Magnetic-Bookmarks-Aesthetic/dp/B0C3M9LX14/ref=zg_bs_g_office_d_sccl_27/259-2455747-6887540?psc=1,Amazon,Zesta Neon,-74%,https://m.media-amazon.com/images/I/51IDsKsjHyL._SY355_.jpg
office,OFIXO 50 Meters Food Wrapping Paper Roll - Premium Non-Stick Butter Wrapping Paper. Food Wrapping Paper,₹186.00,"('4.1 out of 5 stars', '457 ratings')",https://www.amazon.in/OFIXO-Meters-Food-Wrapping-Paper/dp/B0CP25TMP6/ref=zg_bs_g_office_d_sccl_28/259-2455747-6887540?psc=1,Amazon,Cocoblu Retail,-81%,https://m.media-amazon.com/images/I/61iUQws+j0L._SY355_.jpg
office,KAANUKA 12 Months Undated Planner 2025,₹335.00,"('4.4 out of 5 stars', '43 ratings')",https://www.amazon.in/KAANUKA-Hardbound-Personal-Wellness-Productivity/dp/B0DHVCJ7BH/ref=zg_bs_g_office_d_sccl_29/259-2455747-6887540?psc=1,Amazon,Cocoblu Retail,-58%,https://m.media-amazon.com/images/I/819XLJAFFfL._SY355_.jpg
office,Amazon Basics AB-512 12-Digit Display Calculator (Black),₹249.00,"('4.1 out of 5 stars', '8')",https://www.amazon.in/Amazon-Basics-12-Digit-Display-Calculator/dp/B0CZML7TRJ/ref=zg_bs_g_office_d_sccl_30/259-2455747-6887540?psc=1,Amazon,Clicktech Retail Private Ltd,-50%,https://m.media-amazon.com/images/I/71JVSfjW56L._SY355_.jpg
