Category,Product Name,Price,Rating,Link,Ships From,Sold By,Discount,Image URL
luggage,Boldfit Weight Machine For Luggage Weighing Scale,₹499.00,"('4.1 out of 5 stars', '2')",https://www.amazon.in/Boldfit-Machine-Luggage-Weighing-Capable/dp/B0BJZ5T23Z/ref=zg_bs_g_luggage_d_sccl_15/257-6434182-2738106?psc=1,Amazon,Clicktech Retail Private Ltd,-67%,https://m.media-amazon.com/images/I/61en24Ik00L._SX425_.jpg
luggage,WildHorn Men's Leather Black Wallet,₹499.00,"('4.1 out of 5 stars', '3')",https://www.amazon.in/WildHorn-Leather-Keychain-Boyfriend-Husband/dp/B017IY31X8/ref=zg_bs_g_luggage_d_sccl_16/257-6434182-2738106?psc=1,Amazon,WildHorn India,-75%,https://m.media-amazon.com/images/I/71BJbk9h0fL._SY450_.jpg
luggage,Gear Cross Polyester Training 26L Medium Water Resistant Travel Duffle Bag/Gym Bag/Sports Duffle For Men/Women (Black-Grey),₹489.00,"('4.2 out of 5 stars', '22')",https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=zg_bs_g_luggage_d_sccl_17/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-62%,https://m.media-amazon.com/images/I/51yLMxZu5wS._SY606_.jpg
luggage,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),₹415.00,"('4.4 out of 5 stars', '10')",https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=zg_bs_g_luggage_d_sccl_18/257-6434182-2738106?psc=1,Amazon,Sfane,-64%,https://m.media-amazon.com/images/I/71W80G89rwL._SY450_.jpg
luggage,Aliston Electronic Portable Fishing Hook Type Digital LED Screen Luggage Weighing Scale,₹199.00,"('4.1 out of 5 stars', '1')",https://www.amazon.in/Aliston-Portable-Digital-Weighing-Scale/dp/B083C76NYD/ref=zg_bs_g_luggage_d_sccl_19/257-6434182-2738106?psc=1,Amazon,Clicktech Retail Private Ltd,-78%,https://m.media-amazon.com/images/I/61UO3xkiNuL._SX342_.jpg
luggage,American Tourister Liftoff 79 Cms Large Check-in Polypropylene Hard Sided Double Spinner 4 Wheel Luggage/Trolley Bag/Suitcase (Seafoam Blue),"₹4,199.00","('4.0 out of 5 stars', '1')",https://www.amazon.in/American-Tourister-Liftoff-Polypropylene-Suitcase/dp/B0C4PRZW6W/ref=zg_bs_g_luggage_d_sccl_20/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-57%,https://m.media-amazon.com/images/I/51fIKt4ebgL._SY450_.jpg
luggage,Boldfit Waist Bag for Men Fanny Pack for Women Fanny Pack for Men Waist Bag for Women Chest Bag for Women Waist Pouch for Men Waist Bag for Boys Waist Bags for Girls Fanny Bag - Black,₹299.00,"('4.1 out of 5 stars', '2')",https://www.amazon.in/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=zg_bs_g_luggage_d_sccl_21/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-63%,https://m.media-amazon.com/images/I/71sXlX7vdyL._SX425_.jpg
luggage,WildHorn RFID Protected Leather Wallet for Men,₹299.00,"('4.2 out of 5 stars', '18')",https://www.amazon.in/WildHorn-Brown-Mens-Wallet-WH2066A/dp/B07BMT1VSS/ref=zg_bs_g_luggage_d_sccl_22/257-6434182-2738106?psc=1,Amazon,WildHorn India,-80%,https://m.media-amazon.com/images/I/71bDqGOhGtL._SX466_.jpg
luggage,WildHorn Gift Hamper for Men I Leather Wallet,₹499.00,"('4.2 out of 5 stars', '8')",https://www.amazon.in/WILDHORN-Protected-Genuine-Leather-Keychain/dp/B08JC9Y32J/ref=zg_bs_g_luggage_d_sccl_23/257-6434182-2738106?psc=1,Amazon,WildHorn India,-75%,https://m.media-amazon.com/images/I/61JLxAcjg5L._SX466_.jpg
luggage,AICA Personalized Name & Charm Leather Wallet Men’s Combo Giftset (Darkbrown) | Birthday Anniversary Wedding Gifts for Men,₹999.00,"('4.2 out of 5 stars', '368 ratings')",https://www.amazon.in/AICA-Personalised-Leather-Wallet-Darkbrown/dp/B0CJJLL27X/ref=zg_bs_g_luggage_d_sccl_24/257-6434182-2738106?psc=1,Amazon,Aica Gifts,-50%,https://m.media-amazon.com/images/I/713a7u9n6GL._SY679_.jpg
luggage,Aristocrat Airpro Cabin 55 Cm(Small) Polypropylene 360 Degree 8 Wheels Trolley Bag for Travel Hard Case Luggage,"₹1,799.00","('4.1 out of 5 stars', '4')",https://www.amazon.in/Aristocrat-Airpro-Polypropylene-Hardsided-Trolley/dp/B0BRN1YWYR/ref=zg_bs_g_luggage_d_sccl_25/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-76%,https://m.media-amazon.com/images/I/61TLGY9BGWL._SY450_.jpg
luggage,Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking,₹899.00,"('4.2 out of 5 stars', '7')",https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=zg_bs_g_luggage_d_sccl_26/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-64%,https://m.media-amazon.com/images/I/71GxZAYa6UL._SX569_.jpg
luggage,Skybags Casual Backpack 28L,₹549.00,"('4.1 out of 5 stars', '14')",https://www.amazon.in/Skybags-Premium-Polyester-Adjustable-Backpack/dp/B0D1G32M32/ref=zg_bs_g_luggage_d_sccl_27/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-74%,https://m.media-amazon.com/images/I/71KL7So3IgL._SX569_.jpg
luggage,Urban Forest Oliver Redwood Light Brown Leather Wallet for Men,₹449.00,"('4.3 out of 5 stars', '42')",https://www.amazon.in/Forest-Oliver-Blocking-Leather-Wallet/dp/B07XTHKVH9/ref=zg_bs_g_luggage_d_sccl_28/257-6434182-2738106?psc=1,Amazon,Alpha Collections,-78%,https://m.media-amazon.com/images/I/41ehPDL4crL._SY450_.jpg
luggage,SAFARI RAY 67 Cms Check-in Trolley Bag Hard Case Polycarbonate 4 Wheels 360 Degree Wheeling System Luggage,"₹2,826.89","('4.2 out of 5 stars', '26')",https://www.amazon.in/Safari-Polycarbonate-RAY-67-4W/dp/B0846GBZ3P/ref=zg_bs_g_luggage_d_sccl_29/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-62%,https://m.media-amazon.com/images/I/61g4NAlGRyL._SY450_.jpg
luggage,Impulse rucksack bags 75 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping thames bag with 1 Year Warranty,"₹1,084.00","('4.0 out of 5 stars', '1')",https://www.amazon.in/Impulse-rucksack-75-backpack-trekking/dp/B09T9XDQ99/ref=zg_bs_g_luggage_d_sccl_30/257-6434182-2738106?psc=1,Amazon,Impulse Travel Gears Private limited,-80%,https://m.media-amazon.com/images/I/71HZ3npdc4L._SX569_.jpg
