Category,Product Name,Price,Rating,Link,Ships From,Sold By,Discount,Image URL
apparel,Boldfit Winter Gloves for Men & Women with Touchscreen Finger Bike Winter Hand Gloves for Men Woolen Winter Gloves for Women Thermal Hand Gloves for Winter Warm Gloves Winter Wear Unisex - Grey 1Pair,₹349.00,"('4.3 out of 5 stars', '36 ratings')",https://www.amazon.in/Boldfit-Winter-Gloves-Touchscreen-Thermal/dp/B0DN1TVYM3/ref=zg_bs_g_apparel_d_sccl_15/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-42%,https://m.media-amazon.com/images/I/71iT02HiUmL._SX425_.jpg
apparel,Allen Solly Men's Cotton Blend Casual Crew Neck Sweatshirt,₹728.00,"('4.0 out of 5 stars', '26')",https://www.amazon.in/Allen-Solly-Sweatshirt-ASSTORGPM88973L_Maroon-19-1726/dp/B07DPV9NRP/ref=zg_bs_g_apparel_d_sccl_16/257-6434182-2738106?psc=1,Amazon,Cocoblu Retail,-51%,https://m.media-amazon.com/images/I/71G-VJLjPaL._SY550_.jpg
apparel,Fitness Mantra® Beanie Cap & Muffler for Men & Women| Beanie Cap| Woolen Topaa| Winter Cap| Head & Neck Warmer| Black Color| 1 Set|,₹150.00,"('3.9 out of 5 stars', '557 ratings')",https://www.amazon.in/Fitness-Mantra%C2%AE-Beanie-Muffler-Woolen/dp/B0CQPBKLGZ/ref=zg_bs_g_apparel_d_sccl_17/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-70%,https://m.media-amazon.com/images/I/51iu3cuF7CL._SX425_.jpg
apparel,Lymio Wool Blend Hooded Neck Hoodies || Sweatshirt for Unisex || Unisex Hoodie (H-46-47),₹579.00,"('3.5 out of 5 stars', '188 ratings')",https://www.amazon.in/Lymio-Hoodies-Sweatshirt-Unisex-H-46-47/dp/B0DBDNTW28/ref=zg_bs_g_apparel_d_sccl_18/257-6434182-2738106?psc=1,Amazon,Cocoblu Retail,-86%,https://m.media-amazon.com/images/I/71GaH2nLQ6L._SY550_.jpg
apparel,Mehrang Stretchable Saree Shapewear Petticoat for Women,₹279.00,"('4.1 out of 5 stars', '8')",https://www.amazon.in/Mehrang-Shapewear-Petticoat-Cotton-Blended/dp/B09HMSDS8R/ref=zg_bs_g_apparel_d_sccl_19/257-6434182-2738106?psc=1,Amazon,Mehrang Exim,-84%,https://m.media-amazon.com/images/I/61kEVKPdeJL._SY550_.jpg
apparel,Boldfit Woolen Winter Cap for Men Woolen Cap for Women & Men in Winter for Thermal Wear Stylish Soft Winter Caps for Boys & Girls for Warm Wear Head Winter Cap Men Woolen Garam Topaa Cap Bennies Black,₹329.00,"('4.5 out of 5 stars', '235 ratings')",https://www.amazon.in/Boldfit-Beanie-Woolen-Thermal-Stylish/dp/B0CK5N2WTT/ref=zg_bs_g_apparel_d_sccl_20/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-59%,https://m.media-amazon.com/images/I/71EvhiUJs-L._SX425_.jpg
apparel,Prixelo Winter Fleece Warm Thermal Leggings Tights Pants for Women and Girls (Dual Tone) Multicolor,₹699.00,"('4.5 out of 5 stars', '204 ratings')",https://www.amazon.in/Prixelo-Winter-Thermal-Leggings-Multicolor/dp/B0DFVG37DX/ref=zg_bs_g_apparel_d_sccl_21/257-6434182-2738106?psc=1,Amazon,Prixelo,-30%,https://m.media-amazon.com/images/I/414199djd5L._SX522_.jpg
apparel,Lymio Men Polyester Jackets || Bomber Jacket For Men || Lightweight Outwear Sportswear Bomber Standard Length Jacket (J4-6),₹799.00,"('3.6 out of 5 stars', '1')",https://www.amazon.in/Lymio-jackets-Lightweight-Outwear-Sportswear/dp/B0DBDS2GRS/ref=zg_bs_g_apparel_d_sccl_22/257-6434182-2738106?psc=1,Amazon,Cocoblu Retail,-84%,https://m.media-amazon.com/images/I/61rKBzwwPZL._SY550_.jpg
apparel,Fitness Mantra® Sports Winters Cap & Muffler for Men & Women| Beanie Cap| 1 Set| (Black),₹150.00,"('3.8 out of 5 stars', '1')",https://www.amazon.in/Fitness-Mantra%C2%AE-Winter-Woolen-Muffler/dp/B0CQ7VNMJY/ref=zg_bs_g_apparel_d_sccl_23/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-70%,https://m.media-amazon.com/images/I/71ETCqzBUVL._SX425_.jpg
apparel,Jockey Men's 2401 Super Combed Cotton Rich Full Sleeve Regular Fit Long Sleeve Thermal Long Sleeve Undershirt with Stay Warm Technology,₹726.53,"('4.2 out of 5 stars', '5')",https://www.amazon.in/Jockey-Thermal-Undershirt-Technology_Charcoal-Melange_L/dp/B00H8D665A/ref=zg_bs_g_apparel_d_sccl_24/257-6434182-2738106?psc=1,Amazon,Cocoblu Retail,-3%,https://m.media-amazon.com/images/I/8130kWYr-CL._SX466_.jpg
apparel,GoSriKi Women's Rayon Blend Straight Bandhej Printed Kurta with Pant & Dupatta,₹649.00,"('4.0 out of 5 stars', '2')",https://www.amazon.in/GoSriKi-Bandhani-Printed-Straight-TURAE-RED-GS_L_Red_Large/dp/B0D1CPQZFN/ref=zg_bs_g_apparel_d_sccl_25/257-6434182-2738106?psc=1,Amazon,Cocoblu Retail,-75%,https://m.media-amazon.com/images/I/610InQb9rTL._SX466_.jpg
apparel,Alan Jones Clothing Men's Fleece Jogger Regular Pants For Winterwear,₹599.00,"('4.1 out of 5 stars', '143 ratings')",https://www.amazon.in/Alan-Jones-Clothing-Winterwear-Beige_Large/dp/B0CQVRDQH9/ref=zg_bs_g_apparel_d_sccl_26/257-6434182-2738106?psc=1,Amazon,Alan Jones Clothing®,-63%,https://m.media-amazon.com/images/I/71nRFuL2fVL._SX466_.jpg
apparel,Lymio Wool Blend Hoodies || Hooded Neck Sweatshirt for Unisex || Unisex Hoodie,₹649.00,"('3.8 out of 5 stars', '266 ratings')",https://www.amazon.in/Lymio-Hoodies-Sweatshirt-Unisex-H-36-38/dp/B0DBDNDHBR/ref=zg_bs_g_apparel_d_sccl_27/257-6434182-2738106?psc=1,Amazon,Cocoblu Retail,-84%,https://m.media-amazon.com/images/I/81zVXwd-GxL._SY550_.jpg
apparel,Boldfit Long Winter Caps for Men Woolen Beanie Cap for Men & Women Stretchable Woolen Cap for Men for Winter Thermal Winter Cap for Men Long Skull Cap for Winter Men Winter Wear Beanies - Navy Blue,₹229.00,"('4.0 out of 5 stars', '593 ratings')",https://www.amazon.in/Boldfit-Winter-Stretchable-Thermal-Beanies/dp/B0DN1VBD5L/ref=zg_bs_g_apparel_d_sccl_28/257-6434182-2738106?psc=1,Amazon,RetailEZ Pvt Ltd,-54%,https://m.media-amazon.com/images/I/714lOIwZ+8L._SX425_.jpg
apparel,Lymio Men Cargo || Men Cargo Pants || Men Cargo Pants Cotton || Cargos for Men (Cargo-01-04),₹649.00,"('3.5 out of 5 stars', '4')",https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-01-04/dp/B0CTQGS7KD/ref=zg_bs_g_apparel_d_sccl_29/257-6434182-2738106?psc=1,Amazon,Cocoblu Retail,-87%,https://m.media-amazon.com/images/I/51NSC2qvOxL._SY550_.jpg
apparel,HSR Women Waist Shapewear with Anti Rolling Strip Tummy Control Tucker Waist Slimming Panties Shapewear Underwear Waist Shapewear,₹289.00,"('3.9 out of 5 stars', '7')",https://www.amazon.in/HSR-Shapewear-Rolling-Control-Slimming/dp/B08R41F6D5/ref=zg_bs_g_apparel_d_sccl_30/257-6434182-2738106?psc=1,Amazon,HSR Retail®️,-59%,https://m.media-amazon.com/images/I/61QZYAyDwxL._SX466_.jpg
