Category,Product Name,Price,Rating,Link,Ships From,Sold By,Discount,Image URL
hpc,Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,₹222.00,"('4.7 out of 5 stars', '1')",https://www.amazon.in/Godrej-aer-Bathroom-Fragrance-Assorted/dp/B078CRB5WY/ref=zg_bs_g_hpc_d_sccl_15/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-26%,"https://m.media-amazon.com/images/I/71xF9JoiB7L._SY450_PIbundle-5,TopRight,0,0_AA450SH20_.jpg"
hpc,Vim Bar - 200gm X 4 | New Superfast Vim Dishwash Bar - Removes burnt & stickiest grease with the power of 100 lemons,₹65.00,"('4.2 out of 5 stars', '30')",https://www.amazon.in/VIM-Dishwash-multipack-200g-4units/dp/B0C7CD6S9F/ref=zg_bs_g_hpc_d_sccl_16/261-3637568-6839023?psc=1,Amazon,Not Available,Not Available,https://m.media-amazon.com/images/I/51xOUSQmPGL._SY450_.jpg
hpc,Good knight Flash Liquid Vapourizer | Mosquito Repellent Refill | Lavender Fragrance | Pack of 4 (45ml each),₹239.00,"('4.4 out of 5 stars', '28')",https://www.amazon.in/Good-Vapourizer-Mosquito-Repellent-Fragrance/dp/B0C86RTS5X/ref=zg_bs_g_hpc_d_sccl_17/261-3637568-6839023?psc=1,Amazon,ETrade Online,-23%,"https://m.media-amazon.com/images/I/71Dd8D7TBlL._SY450_PIbundle-4,TopRight,0,0_AA450SH20_.jpg"
hpc,Healthgenie Weight Machine for Body Weight Thick Tempered Glass LCD Display With 3 Years Warranty Weighing Scale (Sporty Red),₹319.00,"('4.2 out of 5 stars', '7')",https://www.amazon.in/Healthgenie-Tempered-Warranty-Sporty-Red/dp/B0B1QXJG9Z/ref=zg_bs_g_hpc_d_sccl_18/261-3637568-6839023?psc=1,Amazon,Sinew Nutrition,-73%,https://m.media-amazon.com/images/I/71ox3pYKUEL._SY450_.jpg
hpc,Amazon Brand - Solimo 3 Ply Toilet Paper Roll | 1920 Pulls | 160 Pulls X 12 Rolls | Soft And Highly Absorbent | 100% Natural Virgin Cellulose Fiber,₹299.00,"('4.1 out of 5 stars', '6')",https://www.amazon.in/Amazon-Brand-Solimo-Bathroom-Tissue/dp/B07GVZFN92/ref=zg_bs_g_hpc_d_sccl_19/261-3637568-6839023?psc=1,Amazon,,-15%,https://m.media-amazon.com/images/I/71m-Gpu0spL._SX450_.jpg
hpc,Surf Excel Matic Front Load Liquid Detergent 3.2 L Refill,₹538.00,"('4.1 out of 5 stars', '22')",https://www.amazon.in/Surf-Excel-Detergent-Designed-Machines/dp/B0BHHY75T6/ref=zg_bs_g_hpc_d_sccl_20/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-25%,https://m.media-amazon.com/images/I/51R11KxAfIL._SX450_.jpg
hpc,Surf Excel Matic Front Load Liquid Detergent 4L Refill Pouch,₹672.00,"('4.5 out of 5 stars', '6')",https://www.amazon.in/Surf-Excel-Detergent-Designed-Machines/dp/B0CKW6NVND/ref=zg_bs_g_hpc_d_sccl_21/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-22%,https://m.media-amazon.com/images/I/51ZJbJb7KnL._SY450_.jpg
hpc,Amazon Brand - Presto! Active Wash Detergent Powder | 8 Kg | Tough On Stains | Gentle On Fabrics | Colour-Safe | Refreshing Fragrance | Machine And Hand Wash,₹451.48,"('4.5 out of 5 stars', '3')",https://www.amazon.in/Amazon-Brand-Detergent-Colour-Safe-Refreshing/dp/B0CV7J49TQ/ref=zg_bs_g_hpc_d_sccl_22/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-57%,https://m.media-amazon.com/images/I/61hx-ExBRhL._SY450_.jpg
hpc,PLIX - THE PLANT FIX Apple Cider Vinegar 15 Effervescent Tablet,"₹1,120.00","('4.0 out of 5 stars', '12')",https://www.amazon.in/PLIX-Vinegar-Effervescent-Tablets-vitamin/dp/B09RTHZR26/ref=zg_bs_g_hpc_d_sccl_23/261-3637568-6839023?psc=1,Amazon,JUIZO ADVISORY PRIVATE LIMITED,-20%,"https://m.media-amazon.com/images/I/71Nsue0AsnL._SY450_PIbundle-4,TopRight,0,0_AA450SH20_.jpg"
hpc,Surf Excel Easy Wash Detergent Powder - 5 Kg,₹631.00,"('4.0 out of 5 stars', '12')",https://www.amazon.in/Surf-Excel-Easy-Detergent-Powder/dp/B09C3VGV8G/ref=zg_bs_g_hpc_d_sccl_24/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-18%,https://m.media-amazon.com/images/I/61IxGNC3xPL._SY450_.jpg
hpc,Whisper Super Absorbent Period Panty,₹199.00,"('4.4 out of 5 stars', '18')",https://www.amazon.in/Whisper-Absorbent-Protection-Coverage-Comfortable/dp/B09NL6TTLM/ref=zg_bs_g_hpc_d_sccl_25/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-50%,https://m.media-amazon.com/images/I/516FBu1TqDL._SX300_SY300_QL70_FMwebp_.jpg
hpc,Boldfit Weight Machine for Body Weight Weighing Machine Digital Bathroom Scale for Human Body Weight Measurement Extra Thick Weighing Scale for Home with Large LCD Display 36 Months Warranty -Magnum,₹399.00,"('4.5 out of 5 stars', '7')",https://www.amazon.in/Boldfit-Weighing-Bathroom-Measurement-Warranty/dp/B0DKTKTVJ8/ref=zg_bs_g_hpc_d_sccl_26/261-3637568-6839023?psc=1,Amazon,Electronics Bazaar Store,-79%,https://m.media-amazon.com/images/I/61HVSIcUjsL._SY450_.jpg
hpc,Harpic 1 Litre (Pack of 2) - Original,₹376.00,"('4.1 out of 5 stars', '6')",https://www.amazon.in/Harpic-Original-Powerplus-Pack/dp/B016D3J92M/ref=zg_bs_g_hpc_d_sccl_27/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-13%,"https://m.media-amazon.com/images/I/71CeVuD+yIL._SY450_PIbundle-2,TopRight,0,0_AA450SH20_.jpg"
hpc,HIT Anti Roach Gel - Cockroach Killer (20g) | Kitchen Safe | Odourless | Fast and Convenient,₹199.00,"('4.4 out of 5 stars', '54')",https://www.amazon.in/HIT-Ant1RoachGel-Anti-Roach-Gel/dp/B00YUNKKP8/ref=zg_bs_g_hpc_d_sccl_28/261-3637568-6839023?psc=1,Amazon,ETrade Online,-26%,https://m.media-amazon.com/images/I/71hhQA1kthL._SX342_.jpg
hpc,Evereve Ultra Absorbent Disposable Period Panties,₹215.00,"('4.0 out of 5 stars', '58')",https://www.amazon.in/Absorbent-Disposable-Protection-Maternity-Overnight/dp/B09T9BSF1R/ref=zg_bs_g_hpc_d_sccl_29/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-15%,https://m.media-amazon.com/images/I/816gUZfK0dL._SY450_.jpg
hpc,Dettol Antiseptic Liquid for First Aid ,₹427.00,"('4.5 out of 5 stars', '8')",https://www.amazon.in/Dettol-Antiseptic-Liquid-1-L/dp/B07B11V59H/ref=zg_bs_g_hpc_d_sccl_30/261-3637568-6839023?psc=1,Amazon,RK World Infocom Pvt Ltd,-3%,https://m.media-amazon.com/images/I/51XQjz9YN4L._SY450_.jpg
